customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
C000518,23,12,83889.94,3,5,4,354,Standard
C000519,32,8,62598.600000000006,2,4,3,243,Standard
C000520,7,16,129396.26,5,5,5,555,Champions
C000521,26,12,114914.41,3,5,4,354,Standard
C000522,6,6,118647.48000000001,5,3,5,535,Loyal Customers
C000523,15,10,190403.64,4,5,5,455,Loyal Customers
C000524,8,16,372729.76,5,5,5,555,Champions
C000525,3,12,191961.07,5,5,5,555,Champions
C000526,3,8,182118.66999999998,5,4,5,545,Loyal Customers
C000527,23,13,176776.41999999998,3,5,5,355,Standard
C000528,17,5,21740.58,4,3,1,431,Loyal Customers
C000529,83,9,98268.68,1,5,4,154,At Risk
C000530,38,7,145356.23,2,4,5,245,Standard
C000531,55,7,87709.51,2,4,4,244,Standard
C000532,24,8,79497.4,3,4,4,344,Standard
C000533,87,5,84587.79000000001,1,3,4,134,At Risk
C000534,9,12,290519.33999999997,5,5,5,555,Champions
C000535,108,7,46578.15,1,4,3,143,At Risk
C000536,14,10,161781.33,4,5,5,455,Loyal Customers
C000537,58,7,135449.62,2,4,5,245,Standard
C000538,12,9,207215.49,4,5,5,455,Loyal Customers
C000539,12,10,126968.26000000001,4,5,5,455,Loyal Customers
C000540,7,10,140588.68,5,5,5,555,Champions
C000541,18,14,174136.32,4,5,5,455,Loyal Customers
C000542,30,5,139474.13,2,3,5,235,Standard
C000543,41,12,76357.03,2,5,4,254,Standard
C000544,27,10,95827.79000000001,2,5,4,254,Standard
C000545,145,11,180647.99,1,5,5,155,At Risk
C000546,8,6,54338.729999999996,5,3,3,533,Loyal Customers
C000547,641,4,215451.38,1,2,5,125,At Risk
C000548,39,12,105917.72,2,5,4,254,Standard
C000549,2,14,126575.38,5,5,5,555,Champions
C000550,33,9,125752.46,2,5,5,255,Standard
C000551,12,8,115894.33,4,4,5,445,Loyal Customers
C000552,15,9,74989.74,4,5,4,454,Loyal Customers
C000553,10,11,183417.3,4,5,5,455,Loyal Customers
C000554,13,12,149629.81,4,5,5,455,Loyal Customers
C000555,1,9,161020.2,5,5,5,555,Champions
C000556,83,6,64920.25,1,3,3,133,At Risk
C000557,10,12,161341.15,4,5,5,455,Loyal Customers
C000558,29,13,111947.08,2,5,4,254,Standard
C000559,13,10,134943.11,4,5,5,455,Loyal Customers
C000560,22,13,142789.3,3,5,5,355,Standard
C000561,953,1,22114.5,1,1,2,112,At Risk
C000562,24,11,148499.01,3,5,5,355,Standard
C000563,2,12,130404.39,5,5,5,555,Champions
C000564,60,7,81814.77,1,4,4,144,At Risk
C000565,84,9,178829.66,1,5,5,155,At Risk
C000566,8,10,91918.71,5,5,4,554,Loyal Customers
C000567,52,8,55425.86,2,4,3,243,Standard
C000568,25,11,101966.47,3,5,4,354,Standard
C000569,101,10,144091.57,1,5,5,155,At Risk
C000570,83,9,143106.08,1,5,5,155,At Risk
C000571,6,8,127274.22,5,4,5,545,Loyal Customers
C000572,11,7,106189.16,4,4,4,444,Loyal Customers
C000573,29,7,37777.2,2,4,2,242,Standard
C000574,26,5,79913.27,3,3,4,334,Standard
C000575,25,15,247921.85,3,5,5,355,Standard
C000576,20,6,46203.96,3,3,2,332,Standard
C000577,21,12,105040.92,3,5,4,354,Standard
C000578,376,5,32945.69,1,3,2,132,At Risk
C000579,55,9,155403.96,2,5,5,255,Standard
C000580,422,4,21248.52,1,2,1,121,At Risk
C000581,137,15,121827.91,1,5,5,155,At Risk
C000582,31,6,73107.88,2,3,3,233,Standard
C000583,7,8,112725.17,5,4,4,544,Loyal Customers
C000584,10,13,210533.08,4,5,5,455,Loyal Customers
C000585,36,11,120491.65,2,5,5,255,Standard
C000586,8,9,109983.41,5,5,4,554,Loyal Customers
C000587,8,12,238096.72,5,5,5,555,Champions
C000588,6,10,123689.03,5,5,5,555,Champions
C000589,74,10,110014.14,1,5,4,154,At Risk
C000590,100,6,84374.48999999999,1,3,4,134,At Risk
C000591,10,6,124268.01999999999,4,3,5,435,Loyal Customers
C000592,6,4,24509.769999999997,5,2,2,522,Loyal Customers
C000593,33,9,96843.65,2,5,4,254,Standard
C000594,14,10,121211.56,4,5,5,455,Loyal Customers
C000595,6,7,94207.66,5,4,4,544,Loyal Customers
C000596,3,7,63029.9,5,4,3,543,Loyal Customers
C000597,6,13,166504.54,5,5,5,555,Champions
C000598,1,6,73844.87,5,3,3,533,Loyal Customers
C000599,12,13,266594.22,4,5,5,455,Loyal Customers
C000600,20,15,258354.97,3,5,5,355,Standard
C000601,4,10,132298.0,5,5,5,555,Champions
C000602,30,10,127349.87,2,5,5,255,Standard
C000603,14,8,42232.62,4,4,2,442,Loyal Customers
C000604,20,8,80018.36,3,4,4,344,Standard
C000605,8,16,198080.93000000002,5,5,5,555,Champions
C000606,20,8,137218.48,3,4,5,345,Standard
C000607,98,4,21794.18,1,2,1,121,At Risk
C000608,20,15,104034.52,3,5,4,354,Standard
C000609,82,12,147440.59,1,5,5,155,At Risk
C000610,6,7,89702.0,5,4,4,544,Loyal Customers
C000611,51,7,87746.3,2,4,4,244,Standard
C000612,16,9,189005.27,4,5,5,455,Loyal Customers
C000613,196,7,100743.63,1,4,4,144,At Risk
C000614,22,12,83288.47,3,5,4,354,Standard
C000615,6,9,109034.65,5,5,4,554,Loyal Customers
C000616,3,18,195577.11000000002,5,5,5,555,Champions
C000617,20,11,115884.98,3,5,5,355,Standard
C000618,89,6,54969.9,1,3,3,133,At Risk
C000619,19,18,326148.71,3,5,5,355,Standard
C000620,400,3,7412.73,1,2,1,121,At Risk
C000621,3,11,134953.7,5,5,5,555,Champions
C000622,403,4,115648.37,1,2,5,125,At Risk
C000623,7,9,96852.63,5,5,4,554,Loyal Customers
C000624,56,12,147644.53,2,5,5,255,Standard
C000625,2,9,86069.93,5,5,4,554,Loyal Customers
C000626,28,8,46471.05,2,4,2,242,Standard
C000627,20,15,269697.31,3,5,5,355,Standard
C000628,25,14,200775.28,3,5,5,355,Standard
C000629,12,8,82198.81,4,4,4,444,Loyal Customers
C000630,12,12,98742.55,4,5,4,454,Loyal Customers
C000631,20,8,89884.31,3,4,4,344,Standard
C000632,58,9,99394.37,2,5,4,254,Standard
C000633,58,6,98579.62,2,3,4,234,Standard
C000634,408,4,46083.52,1,2,2,122,At Risk
C000635,23,8,103190.81,3,4,4,344,Standard
C000636,18,10,140242.12,4,5,5,455,Loyal Customers
C000637,21,9,98752.19,3,5,4,354,Standard
C000638,9,13,313557.57999999996,5,5,5,555,Champions
C000639,237,9,37574.09,1,5,2,152,At Risk
C000640,234,7,99543.95000000001,1,4,4,144,At Risk
C000641,42,7,78129.68,2,4,4,244,Standard
C000642,20,6,27357.68,3,3,2,332,Standard
C000643,5,16,213296.09,5,5,5,555,Champions
C000644,20,12,141356.05,3,5,5,355,Standard
C000645,31,5,111528.4,2,3,4,234,Standard
C000646,12,12,199281.05,4,5,5,455,Loyal Customers
C000647,3,11,216003.75,5,5,5,555,Champions
C000648,118,14,286780.53,1,5,5,155,At Risk
C000649,1,6,75625.42,5,3,4,534,Loyal Customers
C000650,152,6,219854.73,1,3,5,135,At Risk
C000651,13,8,136803.61000000002,4,4,5,445,Loyal Customers
C000652,4,15,272318.08,5,5,5,555,Champions
C000653,14,12,127650.6,4,5,5,455,Loyal Customers
C000654,33,14,191324.90000000002,2,5,5,255,Standard
C000655,3,10,197366.4,5,5,5,555,Champions
C000656,58,4,61384.48000000001,2,2,3,223,Standard
C000657,36,9,166397.39,2,5,5,255,Standard
C000658,51,14,109397.01000000001,2,5,4,254,Standard
C000659,6,6,76047.32,5,3,4,534,Loyal Customers
C000660,1,6,67691.71,5,3,3,533,Loyal Customers
C000661,320,8,82343.89,1,4,4,144,At Risk
C000662,19,6,81520.47,3,3,4,334,Standard
C000663,27,14,353843.84,2,5,5,255,Standard
C000664,5,11,74932.3,5,5,4,554,Loyal Customers
C000665,9,11,148103.54,5,5,5,555,Champions
C000666,20,6,23603.24,3,3,2,332,Standard
C000667,7,9,73926.91,5,5,3,553,Loyal Customers
C000668,19,13,216717.22999999998,3,5,5,355,Standard
C000669,10,7,94845.81,4,4,4,444,Loyal Customers
C000670,29,11,212013.45,2,5,5,255,Standard
C000671,9,9,113611.87,5,5,4,554,Loyal Customers
C000672,21,14,168136.84,3,5,5,355,Standard
C000673,5,9,66821.18000000001,5,5,3,553,Loyal Customers
C000674,51,9,133260.54,2,5,5,255,Standard
C000675,20,10,63412.780000000006,3,5,3,353,Standard
C000676,423,3,35813.32,1,2,2,122,At Risk
C000677,383,2,16785.12,1,1,1,111,At Risk
C000678,518,2,24684.72,1,1,2,112,At Risk
C000679,2,12,163078.5,5,5,5,555,Champions
C000680,8,12,172359.38,5,5,5,555,Champions
C000681,19,11,157205.25,3,5,5,355,Standard
C000682,21,12,175160.95,3,5,5,355,Standard
C000683,10,6,100894.20999999999,4,3,4,434,Loyal Customers
C000684,40,13,208574.14,2,5,5,255,Standard
C000685,107,5,81233.70999999999,1,3,4,134,At Risk
C000686,30,10,193963.46,2,5,5,255,Standard
C000687,5,11,117058.78,5,5,5,555,Champions
C000688,55,15,117537.99,2,5,5,255,Standard
C000689,2,8,116517.23,5,4,5,545,Loyal Customers
C000690,24,6,60014.75,3,3,3,333,Standard
C000691,10,7,93197.98,4,4,4,444,Loyal Customers
C000692,16,11,83465.68,4,5,4,454,Loyal Customers
C000693,69,6,69464.44,1,3,3,133,At Risk
C000694,61,13,106853.84999999999,1,5,4,154,At Risk
C000695,23,10,103772.32,3,5,4,354,Standard
C000696,6,7,42326.41,5,4,2,542,Loyal Customers
C000697,303,3,93437.31,1,2,4,124,At Risk
C000698,25,8,41783.32,3,4,2,342,Standard
C000699,7,12,184350.68,5,5,5,555,Champions
C000700,9,14,155256.52000000002,5,5,5,555,Champions
C000701,20,9,75072.71,3,5,4,354,Standard
C000702,20,8,79105.76,3,4,4,344,Standard
C000703,24,10,159360.71,3,5,5,355,Standard
C000704,5,12,154118.75,5,5,5,555,Champions
C000705,20,14,270700.24,3,5,5,355,Standard
C000706,17,20,366541.12,4,5,5,455,Loyal Customers
C000707,69,6,83640.09,1,3,4,134,At Risk
C000708,4,12,189793.02000000002,5,5,5,555,Champions
C000709,20,6,168524.64,3,3,5,335,Standard
C000710,24,15,137607.85,3,5,5,355,Standard
C000711,27,9,222927.9,2,5,5,255,Standard
C000712,20,11,112555.4,3,5,4,354,Standard
C000713,27,8,130197.0,2,4,5,245,Standard
C000714,17,10,108670.13,4,5,4,454,Loyal Customers
C000715,31,11,87735.42,2,5,4,254,Standard
C000716,14,14,229794.57,4,5,5,455,Loyal Customers
C000717,14,9,115588.76000000001,4,5,5,455,Loyal Customers
C000718,24,11,151323.82,3,5,5,355,Standard
C000719,28,3,12896.78,2,2,1,221,Standard
C000720,3,6,128686.0,5,3,5,535,Loyal Customers
C000721,20,13,194801.46,3,5,5,355,Standard
C000722,6,11,222889.97999999998,5,5,5,555,Champions
C000723,114,10,94323.52,1,5,4,154,At Risk
C000724,1,15,240370.82,5,5,5,555,Champions
C000725,4,9,128708.17,5,5,5,555,Champions
C000726,18,9,145769.34,4,5,5,455,Loyal Customers
C000727,194,6,32841.6,1,3,2,132,At Risk
C000728,20,8,80373.84999999999,3,4,4,344,Standard
C000729,22,10,89944.68,3,5,4,354,Standard
C000730,88,4,25814.41,1,2,2,122,At Risk
C000731,129,7,91549.75,1,4,4,144,At Risk
C000732,112,7,77579.58,1,4,4,144,At Risk
C000733,2,9,155033.32,5,5,5,555,Champions
C000734,22,10,129874.07,3,5,5,355,Standard
C000735,20,9,110600.8,3,5,4,354,Standard
C000736,51,6,56027.159999999996,2,3,3,233,Standard
C000737,20,7,111068.52,3,4,4,344,Standard
C000738,1348,1,24537.38,1,1,2,112,At Risk
C000739,1,8,128880.11,5,4,5,545,Loyal Customers
C000740,20,8,78834.61,3,4,4,344,Standard
C000741,31,14,146846.48,2,5,5,255,Standard
C000742,139,6,33860.42,1,3,2,132,At Risk
C000743,222,9,140218.41,1,5,5,155,At Risk
C000744,32,11,272111.77,2,5,5,255,Standard
C000745,3,12,183846.4,5,5,5,555,Champions
C000746,3,6,26507.839999999997,5,3,2,532,Loyal Customers
C000747,114,11,91161.99,1,5,4,154,At Risk
C000748,41,8,109509.21,2,4,4,244,Standard
C000749,51,10,192748.23,2,5,5,255,Standard
C000750,43,8,60407.94,2,4,3,243,Standard
C000751,9,10,106210.7,5,5,4,554,Loyal Customers
C000752,19,12,180058.1,3,5,5,355,Standard
C000753,7,6,61363.76,5,3,3,533,Loyal Customers
C000754,33,10,124005.04999999999,2,5,5,255,Standard
C000755,7,7,86177.48000000001,5,4,4,544,Loyal Customers
C000756,14,12,241404.63,4,5,5,455,Loyal Customers
C000757,71,4,33107.16,1,2,2,122,At Risk
C000758,31,5,42417.21,2,3,2,232,Standard
C000759,61,5,60321.06,1,3,3,133,At Risk
C000760,20,12,184021.25,3,5,5,355,Standard
C000761,12,16,199263.04,4,5,5,455,Loyal Customers
C000762,26,8,114359.39000000001,3,4,4,344,Standard
C000763,23,8,148700.7,3,4,5,345,Standard
C000764,4,10,45374.15,5,5,2,552,Loyal Customers
C000765,29,6,108548.73,2,3,4,234,Standard
C000766,10,8,86142.72,4,4,4,444,Loyal Customers
C000767,10,10,95058.96,4,5,4,454,Loyal Customers
C000768,88,15,227809.01,1,5,5,155,At Risk
C000769,6,16,266746.33,5,5,5,555,Champions
C000770,16,13,117059.23000000001,4,5,5,455,Loyal Customers
C000771,177,3,58590.28,1,2,3,123,At Risk
C000772,27,20,281346.05,2,5,5,255,Standard
C000773,59,10,124888.70999999999,1,5,5,155,At Risk
C000774,3,9,72630.43,5,5,3,553,Loyal Customers
C000775,87,11,154620.16,1,5,5,155,At Risk
C000776,65,13,284872.56,1,5,5,155,At Risk
C000777,12,12,168951.68,4,5,5,455,Loyal Customers
C000778,14,5,142300.51,4,3,5,435,Loyal Customers
C000779,20,9,80689.23,3,5,4,354,Standard
C000780,147,5,73385.29,1,3,3,133,At Risk
C000781,5,8,52657.409999999996,5,4,3,543,Loyal Customers
C000782,12,2,19866.93,4,1,1,411,Loyal Customers
C000783,11,9,290459.64,4,5,5,455,Loyal Customers
C000784,18,11,189463.58000000002,4,5,5,455,Loyal Customers
C000785,7,6,54071.5,5,3,3,533,Loyal Customers
C000786,5,8,100102.57,5,4,4,544,Loyal Customers
C000787,67,8,150703.83000000002,1,4,5,145,At Risk
C000788,105,5,76336.22,1,3,4,134,At Risk
C000789,4,10,73973.31,5,5,3,553,Loyal Customers
C000790,26,13,224448.05,3,5,5,355,Standard
C000791,48,9,243198.54,2,5,5,255,Standard
C000792,24,9,107583.90000000001,3,5,4,354,Standard
C000793,13,11,180876.47999999998,4,5,5,455,Loyal Customers
C000794,91,12,182220.43,1,5,5,155,At Risk
C000795,20,9,158522.11,3,5,5,355,Standard
C000796,15,13,219886.98,4,5,5,455,Loyal Customers
C000797,90,7,77482.43000000001,1,4,4,144,At Risk
C000798,14,14,144620.86000000002,4,5,5,455,Loyal Customers
C000799,30,11,178574.91999999998,2,5,5,255,Standard
C000800,18,16,181598.88,4,5,5,455,Loyal Customers
C000801,28,9,208796.22999999998,2,5,5,255,Standard
C000802,20,9,122949.83,3,5,5,355,Standard
C000803,15,9,96636.95999999999,4,5,4,454,Loyal Customers
C000804,13,7,91469.62,4,4,4,444,Loyal Customers
C000805,61,4,74494.4,1,2,3,123,At Risk
C000806,351,12,181880.02,1,5,5,155,At Risk
C000807,4,12,169686.36,5,5,5,555,Champions
C000808,23,11,204136.15,3,5,5,355,Standard
C000809,38,13,205632.98,2,5,5,255,Standard
C000810,4,15,338857.84,5,5,5,555,Champions
C000811,4,10,241437.31999999998,5,5,5,555,Champions
C000812,20,16,308547.16000000003,3,5,5,355,Standard
C000813,37,9,177696.56,2,5,5,255,Standard
C000814,27,10,71426.03,2,5,3,253,Standard
C000815,203,8,113077.92,1,4,4,144,At Risk
C000816,119,6,79849.68,1,3,4,134,At Risk
C000817,24,15,134714.75,3,5,5,355,Standard
C000818,37,13,167036.07,2,5,5,255,Standard
C000819,87,7,116788.17,1,4,5,145,At Risk
C000820,26,15,120339.49,3,5,5,355,Standard
C000821,46,10,187661.01,2,5,5,255,Standard
C000822,20,10,186121.55000000002,3,5,5,355,Standard
C000823,35,12,190162.22,2,5,5,255,Standard
C000824,23,14,184875.29,3,5,5,355,Standard
C000825,15,10,129936.31,4,5,5,455,Loyal Customers
C000826,7,5,100937.67,5,3,4,534,Loyal Customers
C000827,31,8,82618.94,2,4,4,244,Standard
C000828,78,5,126862.06,1,3,5,135,At Risk
C000829,6,9,72630.51000000001,5,5,3,553,Loyal Customers
C000830,6,4,100611.53,5,2,4,524,Loyal Customers
C000831,137,6,62920.47,1,3,3,133,At Risk
C000832,20,10,126308.79,3,5,5,355,Standard
C000833,25,6,72939.76000000001,3,3,3,333,Standard
C000834,28,6,28699.18,2,3,2,232,Standard
C000835,426,2,413.27000000000004,1,1,1,111,At Risk
C000836,92,1,7425.38,1,1,1,111,At Risk
C000837,167,6,107272.09,1,3,4,134,At Risk
C000838,30,4,56761.75,2,2,3,223,Standard
C000839,7,9,213756.3,5,5,5,555,Champions
C000840,17,10,96267.65,4,5,4,454,Loyal Customers
C000841,12,11,215213.46,4,5,5,455,Loyal Customers
C000842,5,11,144056.86,5,5,5,555,Champions
C000843,14,8,152439.40999999997,4,4,5,445,Loyal Customers
C000844,83,9,35797.259999999995,1,5,2,152,At Risk
C000845,20,12,154275.21,3,5,5,355,Standard
C000846,124,6,109933.98999999999,1,3,4,134,At Risk
C000847,11,12,105240.45,4,5,4,454,Loyal Customers
C000848,18,7,75392.26,4,4,4,444,Loyal Customers
C000849,20,12,144000.37,3,5,5,355,Standard
C000850,18,13,232621.59,4,5,5,455,Loyal Customers
C000851,10,17,200388.21,4,5,5,455,Loyal Customers
C000852,17,12,206237.38999999998,4,5,5,455,Loyal Customers
C000853,18,13,166787.33000000002,4,5,5,455,Loyal Customers
C000854,2,9,124400.75,5,5,5,555,Champions
C000855,14,15,289002.71,4,5,5,455,Loyal Customers
C000856,28,7,43744.48,2,4,2,242,Standard
C000857,75,4,79779.16,1,2,4,124,At Risk
C000858,11,8,61418.21,4,4,3,443,Loyal Customers
C000859,6,8,118350.19,5,4,5,545,Loyal Customers
C000860,2,10,194193.34,5,5,5,555,Champions
C000861,133,6,190493.44999999998,1,3,5,135,At Risk
C000862,485,4,39782.67,1,2,2,122,At Risk
C000863,200,7,109858.65,1,4,4,144,At Risk
C000864,92,5,134743.78,1,3,5,135,At Risk
C000865,315,3,46579.47,1,2,3,123,At Risk
C000866,7,8,156357.34,5,4,5,545,Loyal Customers
C000867,12,7,40765.6,4,4,2,442,Loyal Customers
C000868,31,8,97883.4,2,4,4,244,Standard
C000869,147,10,201643.36000000002,1,5,5,155,At Risk
C000870,23,10,127745.98,3,5,5,355,Standard
C000871,3,8,97588.4,5,4,4,544,Loyal Customers
C000872,24,7,129545.38,3,4,5,345,Standard
C000873,18,9,79414.4,4,5,4,454,Loyal Customers
C000874,204,6,91000.83,1,3,4,134,At Risk
C000875,72,11,136076.12000000002,1,5,5,155,At Risk
C000876,54,8,28855.54,2,4,2,242,Standard
C000877,466,4,135734.73,1,2,5,125,At Risk
C000878,26,11,271259.86,3,5,5,355,Standard
C000879,114,6,36617.97,1,3,2,132,At Risk
C000880,350,9,226879.21999999997,1,5,5,155,At Risk
C000881,20,9,73945.13,3,5,3,353,Standard
C000882,114,6,57757.86,1,3,3,133,At Risk
C000883,50,2,9907.369999999999,2,1,1,211,Standard
C000884,52,5,174178.79,2,3,5,235,Standard
C000885,16,10,85373.29,4,5,4,454,Loyal Customers
C000886,292,6,97604.4,1,3,4,134,At Risk
C000887,4,14,93008.78,5,5,4,554,Loyal Customers
C000888,165,12,158295.44,1,5,5,155,At Risk
C000889,2,7,62470.6,5,4,3,543,Loyal Customers
C000890,43,11,143637.49,2,5,5,255,Standard
C000891,18,10,122377.9,4,5,5,455,Loyal Customers
C000892,48,4,61870.44,2,2,3,223,Standard
C000893,63,6,124340.28,1,3,5,135,At Risk
C000894,43,15,234916.1,2,5,5,255,Standard
C000895,21,15,146521.5,3,5,5,355,Standard
C000896,42,13,297260.69,2,5,5,255,Standard
C000897,104,10,161788.41999999998,1,5,5,155,At Risk
C000898,34,14,117912.57,2,5,5,255,Standard
C000899,20,13,264963.41000000003,3,5,5,355,Standard
C000900,4,12,114222.19,5,5,4,554,Loyal Customers
C000901,6,10,294996.29000000004,5,5,5,555,Champions
C000902,20,12,205721.14,3,5,5,355,Standard
C000903,1,4,70313.83,5,2,3,523,Loyal Customers
C000904,50,12,152053.92,2,5,5,255,Standard
C000905,22,14,391359.17,3,5,5,355,Standard
C000906,231,8,102295.97,1,4,4,144,At Risk
C000907,21,14,224387.44999999998,3,5,5,355,Standard
C000908,5,11,135763.76,5,5,5,555,Champions
C000909,90,5,21207.83,1,3,1,131,At Risk
C000910,25,12,148063.27,3,5,5,355,Standard
C000911,20,12,335179.70999999996,3,5,5,355,Standard
C000912,9,15,134945.77000000002,5,5,5,555,Champions
C000913,31,12,128506.3,2,5,5,255,Standard
C000914,10,5,45977.03,4,3,2,432,Loyal Customers
C000915,54,14,177601.47,2,5,5,255,Standard
C000916,94,10,219623.69999999998,1,5,5,155,At Risk
C000917,4,7,85582.3,5,4,4,544,Loyal Customers
C000918,17,8,80093.09,4,4,4,444,Loyal Customers
C000919,1,8,107972.58,5,4,4,544,Loyal Customers
C000920,20,9,130902.92,3,5,5,355,Standard
C000921,20,11,112113.57,3,5,4,354,Standard
C000922,67,8,110036.22,1,4,4,144,At Risk
C000923,107,12,108777.16,1,5,4,154,At Risk
C000924,51,8,108220.93,2,4,4,244,Standard
C000925,8,17,231374.8,5,5,5,555,Champions
C000926,25,13,189525.54,3,5,5,355,Standard
C000927,1,9,131345.12,5,5,5,555,Champions
C000928,21,12,169863.19,3,5,5,355,Standard
C000929,310,4,99387.49,1,2,4,124,At Risk
C000930,101,13,263119.9,1,5,5,155,At Risk
C000931,89,11,162664.51,1,5,5,155,At Risk
C000932,67,9,120146.34000000001,1,5,5,155,At Risk
C000933,14,8,81167.09000000001,4,4,4,444,Loyal Customers
C000934,37,9,141038.26,2,5,5,255,Standard
C000935,7,10,111326.37,5,5,4,554,Loyal Customers
C000936,14,9,106235.56,4,5,4,454,Loyal Customers
C000937,37,10,121001.87000000001,2,5,5,255,Standard
C000938,72,7,108946.18000000001,1,4,4,144,At Risk
C000939,26,7,68682.75,3,4,3,343,Standard
C000940,10,9,160515.1,4,5,5,455,Loyal Customers
C000941,11,10,136658.3,4,5,5,455,Loyal Customers
C000942,165,3,27334.65,1,2,2,122,At Risk
C000943,199,8,19718.59,1,4,1,141,At Risk
C000944,47,6,94760.81,2,3,4,234,Standard
C000945,21,15,140353.44999999998,3,5,5,355,Standard
C000946,159,4,61710.39,1,2,3,123,At Risk
C000947,6,9,103884.69,5,5,4,554,Loyal Customers
C000948,15,9,188060.65,4,5,5,455,Loyal Customers
C000949,6,11,189345.71,5,5,5,555,Champions
C000950,135,5,91851.39,1,3,4,134,At Risk
C000951,13,11,235540.46,4,5,5,455,Loyal Customers
C000952,25,12,177224.34,3,5,5,355,Standard
C000953,117,15,161936.72,1,5,5,155,At Risk
C000954,14,10,132746.67,4,5,5,455,Loyal Customers
C000955,15,11,135571.7,4,5,5,455,Loyal Customers
C000956,42,6,73355.5,2,3,3,233,Standard
C000957,20,9,226364.77,3,5,5,355,Standard
C000958,60,8,130933.44,1,4,5,145,At Risk
C000959,57,8,157330.88999999998,2,4,5,245,Standard
C000960,78,12,202623.34999999998,1,5,5,155,At Risk
C000961,27,12,209823.50999999998,2,5,5,255,Standard
C000962,13,5,73617.3,4,3,3,433,Loyal Customers
C000963,5,9,64221.39,5,5,3,553,Loyal Customers
C000964,18,13,154124.09999999998,4,5,5,455,Loyal Customers
C000965,6,8,40374.79,5,4,2,542,Loyal Customers
C000966,26,7,111209.94,3,4,4,344,Standard
C000967,269,9,236074.89,1,5,5,155,At Risk
C000968,21,13,191474.37,3,5,5,355,Standard
